770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,68,68,68,35,70,770,770,770,97,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,98,98,68,163,163,68,68,68,68,68,68,68,68,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,68,68,68,68,68,38,770,802,802,33,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,98,98,98,98,38,770,770,65,68,68,68,68,68,68,68,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,68,68,68,68,38,802,802,802,161,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,162,98,98,98,98,38,770,770,65,68,68,68,68,68,68,68,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,68,68,68,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,98,98,68,38,770,770,161,68,68,68,68,68,68,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,68,68,68,68,68,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,98,98,98,98,38,770,770,770,161,163,163,163,162,163,164,165,166,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,68,68,68,68,163,163,163,162,162,162,163,163,163,163,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,6,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,68,68,38,770,770,770,770,770,770,770,770,770,770,161,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,3,3,3,6,770,770,770,1,2,2,6,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,67,67,162,162,162,166,770,770,770,770,770,770,770,770,770,770,770,770,161,164,164,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,70,770,770,770,97,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,67,38,770,770,770,770,770,770,770,770,770,1,2,2,6,770,770,770,770,770,770,161,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,70,770,770,770,97,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,70,770,770,770,770,770,770,770,770,770,33,68,68,68,2,6,770,770,770,770,770,161,68,68,68,68,68,68,68,68,68,68,163,163,68,68,68,68,70,770,770,770,97,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,70,770,770,770,770,770,770,770,770,770,161,164,68,68,68,70,770,770,770,770,770,770,161,164,68,68,68,68,68,68,68,70,770,770,65,68,68,68,70,770,770,770,97,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,70,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,6,770,770,770,770,770,770,770,161,164,68,68,68,68,68,70,770,770,65,68,68,68,70,770,770,770,97,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,34,2,2,2,2,2,2,2,6,770,770,770,65,68,68,68,68,6,770,770,770,770,770,770,770,770,161,164,68,68,68,70,770,770,65,68,68,68,70,770,770,770,97,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,34,34,34,34,34,34,68,68,68,6,770,770,65,68,68,68,68,68,6,770,770,770,770,770,770,770,770,770,161,68,68,70,770,770,161,163,163,163,166,770,770,770,97,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,34,162,162,162,162,162,68,68,68,70,770,770,161,68,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,161,164,166,770,770,770,770,770,770,770,770,770,770,97,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,70,770,770,770,770,770,65,68,68,70,770,770,770,65,68,68,68,68,68,6,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,70,770,770,770,770,770,161,68,68,70,770,770,770,161,164,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,70,770,770,770,770,770,770,65,68,70,770,770,770,770,770,65,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,1,3,67,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,70,770,770,770,770,770,770,65,68,70,770,770,770,770,770,161,68,68,68,68,6,770,770,1,3,3,3,3,3,3,6,770,770,770,770,770,770,770,770,1,68,67,67,67,67,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,6,770,770,770,770,770,65,68,70,770,770,770,770,770,770,161,68,68,68,68,6,770,65,68,68,68,68,68,68,38,770,770,770,770,770,770,770,1,68,68,67,67,67,67,102,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,70,770,770,770,770,770,65,68,68,6,770,770,770,770,770,770,161,68,68,68,68,4,68,68,68,68,68,68,68,38,770,770,770,770,770,1,68,68,68,68,67,67,67,67,134,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,70,770,770,770,770,770,65,68,68,70,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,68,68,68,68,38,770,770,770,770,770,68,68,68,68,68,67,67,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,70,770,770,770,770,770,65,68,68,70,770,770,770,770,770,770,770,161,164,68,68,68,68,68,68,68,68,68,68,38,770,770,770,770,1,68,68,68,68,68,68,67,67,67,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,70,770,770,770,770,770,65,68,68,70,770,770,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,68,68,38,770,770,770,770,68,68,68,68,68,68,68,67,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,70,770,770,770,770,770,65,68,68,68,4,6,770,770,770,770,770,770,770,161,163,163,163,163,164,164,164,164,164,166,770,770,770,1,68,68,68,68,68,68,68,67,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,68,6,770,770,770,770,65,68,68,68,68,68,3,3,6,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,1,68,68,68,68,68,68,68,68,67,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,68,68,70,770,770,770,770,161,68,68,68,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,68,68,68,68,68,68,68,68,68,67,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,68,70,770,770,770,770,770,161,68,68,68,68,68,68,70,770,770,1,3,3,2,2,2,3,3,3,3,3,3,3,3,3,68,68,68,68,68,68,68,68,68,67,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,68,70,770,770,770,770,770,770,161,163,68,68,68,68,70,770,770,161,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,67,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,70,770,770,770,770,770,770,770,770,161,68,68,68,70,770,770,770,65,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,67,67,68,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,68,70,770,770,770,770,770,770,770,770,770,65,68,68,70,770,770,770,65,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,67,67,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,68,68,70,770,770,770,770,770,770,770,770,770,65,68,68,68,6,770,770,161,67,36,36,164,163,163,163,163,163,163,68,68,68,68,68,68,68,68,68,68,68,67,67,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,68,68,3,3,3,3,3,3,6,770,770,65,68,68,68,70,770,770,770,65,67,38,770,770,770,770,770,770,770,161,163,163,68,68,68,68,68,68,68,68,67,68,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,68,68,68,68,68,68,68,68,68,70,770,770,65,68,68,68,70,770,770,770,65,36,38,770,770,770,770,770,770,770,770,770,770,161,68,68,68,68,68,68,68,68,68,67,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,68,68,68,68,68,68,68,68,70,770,770,65,68,68,68,68,3,3,3,36,36,36,3,3,3,3,6,770,770,770,770,770,770,161,68,68,68,68,68,36,68,36,67,36,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,68,68,68,70,770,770,65,68,68,68,68,68,68,68,68,36,68,68,68,68,68,68,3,3,3,3,6,770,770,161,68,68,68,36,36,67,36,67,36,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,68,68,68,68,68,68,68,68,70,770,770,65,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,102,770,770,770,161,164,36,36,36,36,36,36,36,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,68,68,68,68,68,68,68,68,68,70,770,770,65,68,68,68,68,163,163,163,163,163,163,163,68,68,68,68,68,68,68,68,68,6,770,770,770,770,33,36,36,36,36,36,36,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,161,163,163,163,163,163,163,163,163,163,163,166,770,770,161,164,164,164,166,770,770,770,770,770,770,770,161,68,68,68,68,68,68,68,68,68,6,770,770,770,33,36,36,36,36,36,36,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,68,102,770,770,770,33,66,36,36,36,36,36,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,68,102,770,770,770,65,68,36,36,68,36,36,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,1,4,4,4,4,4,4,4,4,4,4,4,6,770,2,2,2,2,2,770,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,68,68,6,770,770,65,68,68,36,68,68,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,68,68,68,68,68,68,68,68,68,70,770,65,68,68,68,70,770,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,68,68,102,770,770,65,68,68,68,68,68,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,68,68,68,68,68,68,68,68,68,68,70,770,65,68,68,68,70,770,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,68,68,102,770,770,65,68,68,68,68,35,35,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,68,68,68,68,68,68,68,68,68,70,770,65,68,68,68,70,770,770,770,770,770,770,770,770,161,68,68,68,68,68,68,68,68,68,102,770,770,65,68,68,68,68,68,35,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,68,68,68,68,70,770,65,68,68,68,70,770,770,770,770,770,770,770,770,770,161,163,163,163,163,163,163,68,68,166,770,770,65,68,68,68,68,68,35,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,68,68,68,68,68,68,68,68,68,70,770,65,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,161,166,770,770,770,65,68,68,68,68,35,35,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,68,68,68,68,68,68,68,68,68,68,70,770,65,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,68,35,35,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,68,68,68,68,68,68,68,68,68,68,4,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,35,35,35,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,161,163,163,163,163,35,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,161,162,162,162,162,162,162,163,164,165,68,68,68,68,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,161,68,68,68,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,161,163,68,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,1,3,4,2,2,2,3,4,6,770,770,770,770,65,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,33,68,68,68,68,68,68,68,38,770,770,770,770,161,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,68,68,68,68,68,68,70,770,770,770,770,770,33,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,65,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,97,68,68,68,68,68,68,68,67,2,2,2,2,2,68,68,68,68,68,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,68,68,38,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,129,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,70,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,161,163,164,165,162,163,164,162,163,164,165,163,164,165,162,162,162,162,162,163,164,165,162,163,164,165,165,165,165,165,165,165,165,165,165,165,163,164,165,165,165,165,165,165,165,165,165,166,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,193,193,193,193,193,193,193,642,643,644,645,646,647,648,193,193,193,194,195,193,193,193,193,193,193,193,194,195,196,193,193,193,193,193,643,644,645,646,647,648,193,193,193,194,195,196,197,198,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,193,194,195,196,197,198,197,674,675,676,677,678,679,680,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,193,675,676,677,678,679,680,193,194,195,196,197,198,197,198,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,705,706,706,706,706,706,706,706,707,708,709,710,711,712,705,705,705,705,706,705,706,706,705,705,706,706,706,706,706,706,705,706,705,706,707,708,709,710,711,712,705,706,705,706,705,706,705,706,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,737,738,738,738,738,738,738,738,739,740,741,742,743,744,737,737,737,737,738,737,738,738,737,737,738,738,738,738,738,738,737,738,737,738,739,740,741,742,743,744,737,738,737,738,737,738,737,738,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,802,770,771,772,773,774,775,776,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,771,772,773,774,775,776,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,
770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770

